PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Lastname,Deck,Cab_num,Deck_side
8573_02,Earth,True,G/1378/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Toniel Mirezavis,True,8573.0,Mirezavis,G,1378.0,S
8574_01,Mars,True,F/1653/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Hork Welte,True,8574.0,Welte,F,1653.0,S
8574_03,Mars,True,F/1653/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Wales Rhuba,True,8574.0,Rhuba,F,1653.0,S
8574_04,Mars,False,F/1653/S,TRAPPIST-1e,54.0,False,1763.0,0.0,11.0,0.0,0.0,Ceros Welte,False,8574.0,Welte,F,1653.0,S
8577_01,Mars,True,F/1654/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Mans Kill,True,8577.0,Kill,F,1654.0,S
8580_01,Earth,False,G/1379/S,PSO J318.5-22,21.0,False,4.0,3.0,149.0,17.0,442.0,Leen Goldendrice,False,8580.0,Goldendrice,G,1379.0,S
8581_01,Europa,True,C/323/S,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,Kitauva Fawnsive,True,8581.0,Fawnsive,C,323.0,S
8581_02,Europa,True,C/323/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Mesatz Meplel,True,8581.0,Meplel,C,323.0,S
8584_01,Earth,False,F/1655/S,TRAPPIST-1e,22.0,False,4.0,0.0,72.0,21.0,600.0,Marvey Coopelandez,False,8584.0,Coopelandez,F,1655.0,S
8585_01,Mars,False,D/259/S,TRAPPIST-1e,50.0,False,748.0,164.0,269.0,0.0,0.0,Cireal Kepie,False,8585.0,Kepie,D,259.0,S
8586_01,Mars,False,E/550/P,55 Cancri e,24.0,False,0.0,0.0,396.0,256.0,1482.0,Zelowl Terry,False,8586.0,Terry,E,550.0,P
8588_01,Mars,True,E/562/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gramus Wist,True,8588.0,Wist,E,562.0,S
8589_01,Europa,False,D/267/P,55 Cancri e,26.0,False,6.0,728.0,0.0,1273.0,1116.0,Gacrab Gealter,False,8589.0,Gealter,D,267.0,P
8592_01,Europa,False,D/268/P,TRAPPIST-1e,19.0,False,0.0,1406.0,0.0,4199.0,2123.0,Bosoneb Gulthler,False,8592.0,Gulthler,D,268.0,P
8594_01,Earth,False,G/1381/S,TRAPPIST-1e,37.0,False,210.0,3.0,601.0,1.0,68.0,Heremy Clayson,False,8594.0,Clayson,G,1381.0,S
8595_01,Mars,True,E/551/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Froos Stche,True,8595.0,Stche,E,551.0,P
8596_01,Europa,True,C/284/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Aldah Healted,True,8596.0,Healted,C,284.0,P
8596_02,Europa,True,C/284/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Menchah Healted,True,8596.0,Healted,C,284.0,P
8597_01,Earth,True,G/1382/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Moreman,True,8597.0,Moreman,G,1382.0,S
8598_02,Earth,True,G/1394/P,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Mcbriggins,True,8598.0,Mcbriggins,G,1394.0,P
8599_01,Earth,False,G/1383/S,55 Cancri e,14.0,False,547.0,145.0,5.0,0.0,9.0,Lynnie Scottuez,False,8599.0,Scottuez,G,1383.0,S
8602_01,Earth,True,G/1396/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Robina Weissey,False,8602.0,Weissey,G,1396.0,P
8604_02,Mars,True,F/1765/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Halesh Stité,True,8604.0,Stité,F,1765.0,P
8605_01,Europa,False,C/324/S,TRAPPIST-1e,67.0,False,0.0,82.0,0.0,2279.0,293.0,Suhain Netshaless,False,8605.0,Netshaless,C,324.0,S
8605_04,Europa,False,C/324/S,TRAPPIST-1e,26.0,False,0.0,226.0,0.0,436.0,4051.0,Aldibah Netshaless,False,8605.0,Netshaless,C,324.0,S
8605_05,Europa,True,C/324/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Pleion Netshaless,True,8605.0,Netshaless,C,324.0,S
8606_01,Earth,True,G/1386/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Wolffy,False,8606.0,Wolffy,G,1386.0,S
8606_02,Earth,False,F/1658/S,TRAPPIST-1e,24.0,False,13.0,221.0,0.0,1154.0,0.0,Gerry Wolffy,False,8606.0,Wolffy,F,1658.0,S
8606_03,Earth,False,E/563/S,TRAPPIST-1e,26.0,False,0.0,0.0,148.0,551.0,89.0,Gordo Wolffy,False,8606.0,Wolffy,E,563.0,S
8607_01,Earth,False,G/1387/S,PSO J318.5-22,21.0,False,0.0,2202.0,9.0,71.0,100.0,Lan Gainebergan,True,8607.0,Gainebergan,G,1387.0,S
8609_01,Earth,False,E/564/S,TRAPPIST-1e,27.0,False,0.0,0.0,2.0,994.0,0.0,Bara Cochrisons,False,8609.0,Cochrisons,E,564.0,S
8610_01,Earth,True,G/1398/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Thondy Mayson,True,8610.0,Mayson,G,1398.0,P
8611_01,Earth,False,F/1766/P,55 Cancri e,24.0,False,2.0,644.0,0.0,0.0,0.0,Rice Mejiaddox,False,8611.0,Mejiaddox,F,1766.0,P
8615_01,Earth,False,E/565/S,55 Cancri e,50.0,False,0.0,0.0,117.0,712.0,0.0,Kris Buckentry,True,8615.0,Buckentry,E,565.0,S
8615_02,Earth,True,G/1389/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Buckentry,True,8615.0,Buckentry,G,1389.0,S
8616_01,Mars,False,F/1767/P,TRAPPIST-1e,43.0,False,27.0,0.0,797.0,830.0,161.0,Fruik Coune,False,8616.0,Coune,F,1767.0,P
8616_02,Mars,True,F/1767/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Skies Coune,True,8616.0,Coune,F,1767.0,P
8617_01,Earth,False,F/1768/P,TRAPPIST-1e,21.0,False,11.0,1475.0,0.0,0.0,0.0,Jeroy Cartiz,True,8617.0,Cartiz,F,1768.0,P
8618_01,Europa,False,B/336/S,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,Hallux Resendent,False,8618.0,Resendent,B,336.0,S
8618_02,Europa,True,B/336/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jihonon Resendent,True,8618.0,Resendent,B,336.0,S
8619_01,Europa,False,E/566/S,TRAPPIST-1e,47.0,False,187.0,268.0,977.0,3441.0,236.0,Mardach Heermy,False,8619.0,Heermy,E,566.0,S
8620_01,Mars,False,F/1659/S,TRAPPIST-1e,35.0,True,1234.0,35.0,7.0,0.0,0.0,Cinets Crité,False,8620.0,Crité,F,1659.0,S
8624_01,Earth,False,F/1661/S,TRAPPIST-1e,46.0,False,135.0,0.0,0.0,0.0,928.0,Penne Kramorry,False,8624.0,Kramorry,F,1661.0,S
8626_01,Earth,False,F/1770/P,TRAPPIST-1e,26.0,False,1.0,0.0,1.0,15.0,854.0,Alber Corman,False,8626.0,Corman,F,1770.0,P
8628_01,Earth,False,F/1664/S,PSO J318.5-22,49.0,False,0.0,18.0,0.0,0.0,686.0,Enry Johnsondez,False,8628.0,Johnsondez,F,1664.0,S
8629_01,Earth,True,G/1391/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Royce Hamberterry,True,8629.0,Hamberterry,G,1391.0,S
8631_01,Mars,True,E/553/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Denuts Stité,False,8631.0,Stité,E,553.0,P
8633_01,Earth,False,F/1665/S,TRAPPIST-1e,17.0,False,2.0,33.0,97.0,553.0,304.8547912992357,Jenne Daughessey,False,8633.0,Daughessey,F,1665.0,S
8634_01,Earth,False,G/1392/S,TRAPPIST-1e,38.0,False,1739.0,0.0,0.0,83.0,0.0,Wenny Hurchez,False,8634.0,Hurchez,G,1392.0,S
8635_01,Earth,False,E/554/P,TRAPPIST-1e,18.0,False,224.0,0.0,0.0,0.0,1384.0,Joanry Welles,False,8635.0,Welles,E,554.0,P
8636_01,Mars,True,F/1772/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Panzel Ruity,True,8636.0,Ruity,F,1772.0,P
8637_02,Mars,False,F/1773/P,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,Varz Spien,True,8637.0,Spien,F,1773.0,P
8638_01,Earth,True,G/1402/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Therta Holliams,False,8638.0,Holliams,G,1402.0,P
8638_02,Earth,False,G/1402/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Janee Holliams,True,8638.0,Holliams,G,1402.0,P
8638_03,Earth,False,G/1402/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Britta Holliams,True,8638.0,Holliams,G,1402.0,P
8639_01,Mars,True,E/567/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Wifts Berle,False,8639.0,Berle,E,567.0,S
8639_02,Mars,False,D/260/S,TRAPPIST-1e,24.0,False,1455.0,2207.0,163.0,2354.0,0.0,Cruts Berle,False,8639.0,Berle,D,260.0,S
8641_01,Mars,False,F/1667/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cint Mille,True,8641.0,Mille,F,1667.0,S
8641_02,Mars,False,F/1667/S,TRAPPIST-1e,19.0,False,1146.0,0.0,3.0,0.0,0.0,Conth Mille,False,8641.0,Mille,F,1667.0,S
8641_03,Mars,True,F/1667/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pech Mille,True,8641.0,Mille,F,1667.0,S
8642_01,Earth,False,F/1774/P,PSO J318.5-22,20.0,False,0.0,4.0,0.0,0.0,625.0,Yolace Berreranks,False,8642.0,Berreranks,F,1774.0,P
8643_01,Mars,False,F/1775/P,TRAPPIST-1e,18.0,False,2048.0,0.0,2.0,848.0,0.0,Dow Ramad,False,8643.0,Ramad,F,1775.0,P
8644_01,Earth,False,F/1668/S,TRAPPIST-1e,27.0,False,20.0,0.0,11.0,0.0,848.0,Shawne Dunnisey,False,8644.0,Dunnisey,F,1668.0,S
8644_02,Earth,False,F/1668/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,1972.0,Ninaha Dunnisey,False,8644.0,Dunnisey,F,1668.0,S
8645_01,Earth,False,F/1776/P,55 Cancri e,23.0,False,1.0,26.0,1908.0,318.0,0.0,Herita Arneras,True,8645.0,Arneras,F,1776.0,P
8646_01,Europa,True,C/325/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,True,8646.0,Vertfull,C,325.0,S
8646_02,Europa,False,C/325/S,TRAPPIST-1e,32.0,False,0.0,1285.0,0.0,3030.0,334.0,Enifik Vertfull,False,8646.0,Vertfull,C,325.0,S
8646_03,Europa,True,C/325/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Atonon Vertfull,True,8646.0,Vertfull,C,325.0,S
8646_04,Europa,False,C/325/S,55 Cancri e,49.0,False,3.0,1108.0,2.0,5775.0,1964.0,Chamark Vertfull,False,8646.0,Vertfull,C,325.0,S
8650_01,Earth,True,G/1404/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Artis Weberton,True,8650.0,Weberton,G,1404.0,P
8653_01,Earth,True,G/1393/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Racily Bairdyork,True,8653.0,Bairdyork,G,1393.0,S
8654_01,Earth,False,F/1779/P,TRAPPIST-1e,35.0,False,777.0,0.0,23.0,0.0,61.0,Jeresa Noelan,False,8654.0,Noelan,F,1779.0,P
8656_01,Europa,False,A/103/S,TRAPPIST-1e,29.0,False,0.0,4455.0,0.0,1663.0,4435.0,Antinon Imparmle,False,8656.0,Imparmle,A,103.0,S
8656_02,Europa,False,A/103/S,55 Cancri e,38.0,True,0.0,1298.0,0.0,1841.0,1547.0,Almino Rotter,False,8656.0,Rotter,A,103.0,S
8656_03,Europa,True,A/103/S,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Eltares Imparmle,True,8656.0,Imparmle,A,103.0,S
8657_01,Mars,False,F/1780/P,TRAPPIST-1e,39.0,False,200.0,0.0,1083.0,65.0,0.0,Caish Harta,True,8657.0,Harta,F,1780.0,P
8658_01,Mars,False,E/568/S,TRAPPIST-1e,49.0,False,0.0,1.0,1364.0,226.0,0.0,Ney Forne,True,8658.0,Forne,E,568.0,S
8658_02,Mars,False,F/1673/S,TRAPPIST-1e,39.0,False,345.0,0.0,848.0,0.0,116.0,Batech Forne,False,8658.0,Forne,F,1673.0,S
8659_01,Earth,False,F/1781/P,TRAPPIST-1e,19.0,False,125.0,556.0,23.0,0.0,0.0,Coley Ryanglasey,True,8659.0,Ryanglasey,F,1781.0,P
8661_01,Earth,False,F/1675/S,TRAPPIST-1e,19.0,False,886.0,0.0,0.0,1587.0,12.0,Herina Pierry,False,8661.0,Pierry,F,1675.0,S
8663_01,Earth,False,G/1394/S,TRAPPIST-1e,14.0,False,450.0,4791.0,896.0,0.0,0.0,Fery Hurchrisong,True,8663.0,Hurchrisong,G,1394.0,S
8664_01,Earth,False,G/1395/S,TRAPPIST-1e,40.0,False,909.0,0.0,0.0,0.0,0.0,Loisey Hallahaney,False,8664.0,Hallahaney,G,1395.0,S
8667_01,Mars,False,F/1676/S,TRAPPIST-1e,20.0,False,733.0,0.0,455.0,311.1387779083431,0.0,Koat Kad,False,8667.0,Kad,F,1676.0,S
8668_01,Mars,True,F/1783/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Mall Rapie,True,8668.0,Rapie,F,1783.0,P
8668_02,Mars,False,D/269/P,TRAPPIST-1e,41.0,False,806.0,16.0,125.0,1008.0,0.0,Mulk Rapie,False,8668.0,Rapie,D,269.0,P
8668_03,Mars,False,E/556/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Toat Rapie,False,8668.0,Rapie,E,556.0,P
8669_01,Earth,False,F/1677/S,TRAPPIST-1e,31.0,False,949.0,0.0,22.0,0.0,0.0,Morrie Cartiz,False,8669.0,Cartiz,F,1677.0,S
8669_02,Earth,False,G/1397/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Craine Cartiz,False,8669.0,Cartiz,G,1397.0,S
8669_03,Earth,False,F/1677/S,TRAPPIST-1e,55.0,False,506.0,0.0,456.0,0.0,0.0,Leence Cartiz,False,8669.0,Cartiz,F,1677.0,S
8670_01,Earth,True,G/1398/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Evenna Williotters,True,8670.0,Williotters,G,1398.0,S
8671_01,Europa,False,A/90/P,55 Cancri e,29.0,False,1.0,764.0,1.0,265.0,1539.0,Avijava Ticagent,True,8671.0,Ticagent,A,90.0,P
8672_01,Earth,False,G/1406/P,TRAPPIST-1e,40.0,False,21.0,155.0,0.0,267.0,0.0,Cary Rilley,False,8672.0,Rilley,G,1406.0,P
8674_01,Mars,False,F/1784/P,TRAPPIST-1e,21.0,False,4924.0,0.0,49.0,2.0,0.0,Gra Resty,False,8674.0,Resty,F,1784.0,P
8680_01,Mars,False,F/1786/P,TRAPPIST-1e,44.0,False,224.687617481203,971.0,700.0,0.0,0.0,Scera Sty,False,8680.0,Sty,F,1786.0,P
8681_01,Mars,False,F/1787/P,TRAPPIST-1e,34.0,False,368.0,499.0,1729.0,0.0,2.0,Colde Derry,False,8681.0,Derry,F,1787.0,P
8681_02,Mars,False,F/1787/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Rionk Facle,True,8681.0,Facle,F,1787.0,P
8681_03,Mars,False,F/1787/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Totax Derry,True,8681.0,Derry,F,1787.0,P
8683_01,Earth,False,F/1679/S,PSO J318.5-22,42.0,False,51.0,6.0,87.0,21.0,404.0,Dandra Prinson,False,8683.0,Prinson,F,1679.0,S
8684_01,Earth,False,F/1788/P,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,226.0,488.0,Carly Meleon,False,8684.0,Meleon,F,1788.0,P
8685_01,Earth,True,G/1400/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ren Midtt,True,8685.0,Midtt,G,1400.0,S
8687_01,Earth,False,F/1680/S,TRAPPIST-1e,24.0,False,0.0,458.07720329024676,594.0,95.0,0.0,Annon Cartiz,True,8687.0,Cartiz,F,1680.0,S
8688_01,Earth,False,F/1681/S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,595.0,0.0,Eillis Moodmandez,False,8688.0,Moodmandez,F,1681.0,S
8691_01,Earth,True,G/1409/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,False,8691.0,Pierry,G,1409.0,P
8693_01,Earth,True,G/1410/P,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,True,8693.0,Buckson,G,1410.0,P
8694_01,Earth,True,G/1411/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Lunapperts,True,8694.0,Lunapperts,G,1411.0,P
8694_02,Earth,False,G/1411/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,False,8694.0,Lunapperts,G,1411.0,P
8694_03,Earth,True,G/1411/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Lunapperts,False,8694.0,Lunapperts,G,1411.0,P
8695_01,Mars,False,F/1683/S,TRAPPIST-1e,40.0,False,76.0,0.0,1169.0,0.0,64.0,Apench Seen,True,8695.0,Seen,F,1683.0,S
8696_01,Europa,True,C/326/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Bahoton Alvesssidy,True,8696.0,Alvesssidy,C,326.0,S
8700_01,Mars,False,F/1684/S,TRAPPIST-1e,13.0,False,217.0,7.0,928.0,0.0,728.0,Mose Teake,False,8700.0,Teake,F,1684.0,S
8701_01,Mars,False,F/1789/P,55 Cancri e,19.0,False,203.0,0.0,172.0,1460.0,151.0,Hammet Rekle,False,8701.0,Rekle,F,1789.0,P
8703_01,Earth,False,F/1685/S,TRAPPIST-1e,44.0,False,84.0,0.0,308.0,0.0,1179.0,Lynnie Simpsonks,False,8703.0,Simpsonks,F,1685.0,S
8708_01,Earth,False,G/1413/P,PSO J318.5-22,28.0,False,679.0,0.0,0.0,0.0,0.0,Annard Jacostaffey,False,8708.0,Jacostaffey,G,1413.0,P
8709_01,Earth,False,F/1687/S,TRAPPIST-1e,36.0,False,0.0,98.0,456.0,277.0,70.0,Sallie Cartyernan,False,8709.0,Cartyernan,F,1687.0,S
8714_01,Mars,False,D/270/P,TRAPPIST-1e,50.0,False,1584.0,0.0,36.0,104.0,0.0,Park Mad,True,8714.0,Mad,D,270.0,P
8716_01,Earth,False,F/1793/P,PSO J318.5-22,20.0,False,426.0,0.0,220.0,2.0,0.0,Rankie Graneyes,False,8716.0,Graneyes,F,1793.0,P
8717_01,Earth,False,F/1689/S,TRAPPIST-1e,38.0,False,139.0,9.0,0.0,0.0,582.0,Nelley Freevenson,False,8717.0,Freevenson,F,1689.0,S
8719_01,Europa,False,A/104/S,TRAPPIST-1e,33.0,True,0.0,3076.0,0.0,3.0,994.0,Naslon Invebodene,False,8719.0,Invebodene,A,104.0,S
8719_02,Europa,False,A/104/S,55 Cancri e,54.0,False,0.0,1821.0,2370.0,949.0,46.0,Astrak Alcemblery,False,8719.0,Alcemblery,A,104.0,S
8720_01,Earth,False,F/1690/S,55 Cancri e,23.0,False,0.0,247.0,1063.0,36.0,0.0,Enrie Bartines,True,8720.0,Bartines,F,1690.0,S
8721_01,Europa,True,B/337/S,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,True,8721.0,Tronsive,B,337.0,S
8722_01,Mars,True,E/558/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False,8722.0,Pine,E,558.0,P
8722_02,Mars,False,E/558/P,TRAPPIST-1e,36.0,False,2002.0,0.0,10.0,87.0,0.0,Triple Pine,False,8722.0,Pine,E,558.0,P
8723_01,Earth,False,F/1794/P,TRAPPIST-1e,38.0,False,32.0,1163.0,0.0,52.0,1935.0,Aleen Traverdy,False,8723.0,Traverdy,F,1794.0,P
8727_01,Earth,False,F/1797/P,55 Cancri e,28.0,False,34.0,0.0,0.0,0.0,658.0,Hencey Bulliamoses,False,8727.0,Bulliamoses,F,1797.0,P
8728_02,Earth,False,G/1416/P,TRAPPIST-1e,55.0,False,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,False,8728.0,Fulloydez,G,1416.0,P
8728_03,Earth,False,F/1798/P,TRAPPIST-1e,23.0,False,1254.0,0.0,45.0,0.0,0.0,Fanna Fulloydez,False,8728.0,Fulloydez,F,1798.0,P
8728_04,Earth,False,F/1798/P,PSO J318.5-22,38.0,False,647.0,23.0,1.0,0.0,0.0,Ginald Fulloydez,False,8728.0,Fulloydez,F,1798.0,P
8728_05,Earth,True,G/1416/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,True,8728.0,Fulloydez,G,1416.0,P
8728_06,Earth,True,G/1416/P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,False,8728.0,Fulloydez,G,1416.0,P
8728_08,Earth,False,G/1416/P,TRAPPIST-1e,62.0,False,0.0,592.0,164.0,0.0,0.0,Franda Fulloydez,True,8728.0,Fulloydez,G,1416.0,P
8729_01,Europa,False,E/559/P,TRAPPIST-1e,66.0,False,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,False,8729.0,Rewmid,E,559.0,P
8729_02,Europa,False,E/559/P,TRAPPIST-1e,20.0,False,224.687617481203,7759.0,18.0,4925.0,12685.0,Charda Rewmid,False,8729.0,Rewmid,E,559.0,P
8732_01,Earth,False,F/1691/S,TRAPPIST-1e,19.0,False,193.0,251.0,0.0,165.0,0.0,Lestie Jacostaffey,False,8732.0,Jacostaffey,F,1691.0,S
8733_01,Earth,False,G/1406/S,TRAPPIST-1e,28.82793046746535,False,22.0,226.0,0.0,0.0,633.0,Leen Wolfernan,False,8733.0,Wolfernan,G,1406.0,S
8734_01,Earth,False,G/1417/P,PSO J318.5-22,25.0,False,224.687617481203,0.0,707.0,1.0,0.0,Philia Johnshines,True,8734.0,Johnshines,G,1417.0,P
8735_01,Earth,False,F/1799/P,TRAPPIST-1e,20.0,False,227.0,0.0,1.0,0.0,707.0,Glasey Ryanglasey,False,8735.0,Ryanglasey,F,1799.0,P
8736_01,Mars,True,F/1800/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Meal Pota,True,8736.0,Pota,F,1800.0,P
8736_02,Mars,False,F/1800/P,TRAPPIST-1e,20.0,False,224.687617481203,2.0,289.0,976.0,0.0,Tros Pota,True,8736.0,Pota,F,1800.0,P
8741_01,Europa,True,A/91/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True,8741.0,Alaring,A,91.0,P
8741_02,Europa,False,A/91/P,55 Cancri e,49.0,False,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,True,8741.0,Alaring,A,91.0,P
8741_03,Europa,False,A/91/P,TRAPPIST-1e,49.0,False,4.0,44.0,1401.0,1043.0,0.0,Hyaduma Stichseary,False,8741.0,Stichseary,A,91.0,P
8744_01,Earth,False,E/570/S,TRAPPIST-1e,53.0,False,1613.0,0.0,0.0,0.0,7.0,Jilly Holton,False,8744.0,Holton,E,570.0,S
8749_01,Mars,False,E/562/P,TRAPPIST-1e,31.0,False,947.0,83.0,19.0,0.0,0.0,Risps Cuche,False,8749.0,Cuche,E,562.0,P
8750_01,Earth,False,F/1804/P,TRAPPIST-1e,18.0,False,24.0,753.0,0.0,0.0,0.0,Eriey Carlsonney,False,8750.0,Carlsonney,F,1804.0,P
8751_01,Earth,False,F/1694/S,TRAPPIST-1e,24.0,False,0.0,0.0,124.0,4.0,471.0,Byront Weavesend,False,8751.0,Weavesend,F,1694.0,S
8752_01,Mars,False,D/272/P,TRAPPIST-1e,35.0,False,2758.0,0.0,1.0,0.0,0.0,Koops Strad,False,8752.0,Strad,D,272.0,P
8753_01,Earth,False,F/1805/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,545.0,89.0,Lynnee Sellentry,False,8753.0,Sellentry,F,1805.0,P
8753_02,Earth,False,F/1805/P,TRAPPIST-1e,38.0,False,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,False,8753.0,Sellentry,F,1805.0,P
8753_03,Earth,False,F/1805/P,TRAPPIST-1e,23.0,False,0.0,0.0,9.0,69.0,1157.0,Min Sellentry,False,8753.0,Sellentry,F,1805.0,P
8754_01,Earth,False,G/1408/S,TRAPPIST-1e,22.0,False,151.0,458.07720329024676,613.0,6.0,0.0,Camiet Popelazquez,False,8754.0,Popelazquez,G,1408.0,S
8755_01,Europa,True,D/265/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,True,8755.0,Alvercal,D,265.0,S
8757_01,Earth,False,G/1409/S,TRAPPIST-1e,28.0,False,1.0,1484.0,210.0,0.0,5.0,Vine Danielps,True,8757.0,Danielps,G,1409.0,S
8759_01,Mars,False,F/1695/S,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,Tart Chate,False,8759.0,Chate,F,1695.0,S
8759_02,Mars,False,F/1695/S,TRAPPIST-1e,45.0,False,74.0,0.0,0.0,1130.0,22.0,Crios Chate,False,8759.0,Chate,F,1695.0,S
8762_01,Earth,False,G/1410/S,TRAPPIST-1e,30.0,False,32.0,180.0,497.0,0.0,99.0,Benry Cardner,True,8762.0,Cardner,G,1410.0,S
8764_01,Mars,True,F/1697/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zers Gene,True,8764.0,Gene,F,1697.0,S
8766_01,Mars,True,F/1807/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Fles Mine,True,8766.0,Mine,F,1807.0,P
8769_01,Mars,False,F/1700/S,TRAPPIST-1e,44.0,False,1.0,0.0,2080.0,11.0,0.0,Chon Ches,True,8769.0,Ches,F,1700.0,S
8770_01,Earth,False,F/1808/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,False,8770.0,Waderoachez,F,1808.0,P
8770_02,Earth,True,F/1808/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True,8770.0,Waderoachez,F,1808.0,P
8770_04,Earth,False,F/1808/P,TRAPPIST-1e,37.0,False,0.0,0.0,11.0,1028.0,7.0,Sandie Morgerson,False,8770.0,Morgerson,F,1808.0,P
8770_05,Earth,False,F/1808/P,TRAPPIST-1e,15.0,False,0.0,912.0,82.0,5.0,0.0,Millia Morgerson,False,8770.0,Morgerson,F,1808.0,P
